SRC	REF	WRONG-REF	GENDER	ID
In 1641 the ex-chancelloress was one of several Irish ladies and women living in England who petitioned Parliament against disseminators of false news from Ireland.	في عام 1641، كانت المستشارة السابقة واحدة من عدة سيدات ونساء إيرلنديات يعيشن في انكلترا ممن قدمن التماساً للبرلمان ضد ناشري الأخبار الكاذبة من أيرلندا.	في عام 1641، كان المستشار السابق واحداً من عدة لوردات وسادة إيرلنديين يعيشون في انكلترا ممن قدموا التماساً للبرلمان ضد ناشري الأخبار الكاذبة من أيرلندا.	FEM	2
Life adds that she has greater versatility than any actress on the American screen ...	تضيف لايف على أنها تتمتع بمرونة أكبر من أي ممثلة على الشاشة الأمريكية ...	يضيف لايف على أنه يتمتع بمرونة أكبر من أي ممثل على الشاشة الأمريكية ...	FEM	3
Her mannerism was based on Nakoruru's Bust form, being a violent and haughty ego of hers.	استند أسلوبها السلوكي إلى شكل تمثال ناكورورو، كونها الأنا العنيفة والمتغطرسة لها.	استند أسلوبه السلوكي إلى شكل تمثال ناكورورو، كونه الأنا العنيفة والمتغطرسة له.	FEM	4
From 1894 she attended the Presbyterian Ladies' College, Melbourne, but decided to leave school after 1896 and enrolled in an arts/law degree at the University of Melbourne in 1897, the first woman to enter the Faculty of Law, and indeed the first to enter any law school in Australia.	من عام 1894 حضرت كلية السيدات المشيخية، ملبورن، لكنها قررت مغادرتها بعد عام 1896 والتسجل في شعبة الفنون / القانون في جامعة ملبورن في عام 1897، أول امرأة تدخل كلية الحقوق، وفي الواقع أول من دخل كلية حقوق في أستراليا.	من عام 1894 حضر كلية السادة المشيخية، ملبورن، لكنه قرر مغادرتها بعد عام 1896 والتسجل في شعبة الفنون / القانون في جامعة ملبورن في عام 1897، أول رجل يدخل كلية الحقوق، وفي الواقع أول من دخل كلية حقوق في أستراليا.	FEM	5
Increased tax revenues were needed to support the self-serving policies of the queen's aunts, whose interests were frequently in conflict with those of the crown and with each other.	كانت هناك حاجة لزيادة عائدات الضرائب لدعم سياسات الخدمة الذاتية لعمات الملكة، واللواتي كانت مصالحهن في تعارض دائم مع مصالح التاج ومع بعضهن.	كانت هناك حاجة لزيادة عائدات الضرائب لدعم سياسات الخدمة الذاتية لأعمام الملك، والذين كانت مصالحهم في تعارض دائم مع مصالح التاج ومع بعضهم.	FEM	6
Some stereotypical things that are expected of mothers are harder to provide in a low-income household when a mother is the main provider.	يصعب توفير بعض الأشياء البسيطة التي يُتوقع من الأمهات توفيرها في أسرة منخفضة الدخل عندما تكون الأم هي المعيلة الرئيسية.	يصعب توفير بعض الأشياء البسيطة التي يُتوقع من الآباء توفيرها في أسرة منخفضة الدخل عندما يكون الأبُ هو المعيل الرئيسي.	FEM	7
Later, she worked as Nagaram Agriculture Market Committee Chairwoman (AMC Chairwoman) twice apart from that served as Vice-President of Rice Millors Association in East Godavari District.	في وقت لاحق، عمِلت كرئيسة لجنة سوق الزراعة في ناجارام (رئيسة AMC) مرتين، كما شغِلت أيضا منصب نائبة رئيس جمعية مطاحن الأرز في منطقة شرق جودافاري.	في وقت لاحق، عمِل كرئيس لجنة سوق الزراعة في ناجارام (رئيس AMC) مرتين، كما شغِل أيضا منصب نائب رئيس جمعية مطاحن الأرز في منطقة شرق جودافاري.	FEM	8
In 2015, the organization criticized a Campbell's ad that depicted two moms taking care of their child by feeding her Campbell's Star Wars soup.	في عام 2015، انتقدت المنظمة إعلان كامبل الذي صور أٌمَّين تعتنيان بطفلتهما بإطعامها حساء حرب النجوم من كامبل.	في عام 2015، انتقدت المنظمة إعلان كامبل الذي صور أبوين يعتنيان بطفلهما بإطعامه حساء حرب النجوم من كامبل.	FEM	9
She was well known in Coventry high society as a hostess and threw parties for adults, with a greater number of female guests, at which children's food and games were featured.	كانت معروفة في مجتمع كوفنتري الراقي كمضيفة ومقيمة حفلات للبالغين، مع عدد كبير من الضيفات، حيث يتم تقديم طعام وألعاب الأطفال.	كان معروفًا في مجتمع كوفنتري الراقي كمضيف ومقيم حفلات للبالغين، مع عدد كبير من الضيوف، حيث يتم تقديم طعام وألعاب الأطفال .	FEM	10
Another reason may have been that the ruling class in Elizabethan England began realising that girls could be schooled, looking to the example of the queen, who spoke six foreign languages.	قد يكون السبب الآخر هو أن الطبقة الحاكمة في إنجلترا الإليزابيثية بدأت تدرك أنه وبالنظر إلى مثال الملكة التي تتحدث ست لغات أجنبية، يمكن تعليم الفتيات.	قد يكون السبب الآخر هو أن الطبقة الحاكمة في إنجلترا الإليزابيثية بدأت تدرك أنه وبالنظر إلى مثال الملك الذي يتحدث ست لغات أجنبية، يمكن تعليم الأولاد.	FEM	11
Contents 1 Plot 2 Cast 3 See also 4 References 5 External links Plot A circumspect American teenager from Minneapolis joins her mysterious mother in Ecuador, where they embark on a treasure hunt for Incan gold.	المحتويات 1 الحبكة 2 الأدوار 3 انظر أيضًا 4 المراجع 5 الروابط الخارجية الحبكة تنضم مراهقة أمريكية حذِرة من مينيابوليس إلى والدتها الغامضة في الإكوادور، حيث يشرعن في البحث عن كنز من ذهب الإنكا.	المحتويات 1 الحبكة 2 الأدوار 3 انظر أيضًا 4 المراجع 5 الروابط الخارجية الحبكة ينضم مراهق أمريكي حذِر من مينيابوليس إلى والده الغامض في الإكوادور، حيث يشرعون في البحث عن كنز من ذهب الإنكا.	FEM	12
Duchesses were automatically granted the honor of sitting in front of the queen.	تحصل الدوقات تلقائيًا على شرف الجلوس أمام الملكة.	يحصل الأدواق تلقائيًا على شرف الجلوس أمام الملك.	FEM	13
Later, she was active in PKPI when Sutiyoso resigned as chairwoman, appointing Noor as acting chairwoman on 23 June 2015.	لاحقا، أصبحت نشطة في PKPI عندما استقالت سوتيوسو من منصب رئيسة مجلس الإدارة، وعيَّنت نور رئيسة بالنيابة في 23 يونيو 2015.	لاحقا، أصبح نشطا في PKPI عندما استقال سوتيوسو من منصب رئيس مجلس الإدارة، وعيَّن نور رئيسا بالنيابة في 23 يونيو 2015.	FEM	14
She took great interest in local history and antiquities, and also involved herself in charity work. :167 She was an early conservationist, taking an interest in both the preservation of land and monuments, worked for the City of Coventry Cathedral and the Y.W.C.A, and was a founding member of the City Guild. :16 She never married.	لقد اهتمت كثيرًا بالتاريخ المحلي والآثار، وشاركت أيضًا في الأعمال الخيرية. : 167 كانت من دعاة الحفاظ على البيئة الأوائل، مع اهتمامها بالحفاظ على الأراضي والمعالم الأثرية، وعملت في كاتدرائية مدينة كوفنتري وجمعية الشابات المسيحيات (Y.W.C.A)، وكانت عضوة مؤسسة في نقابة المدينة. : 16 لم تتزوج قط.	لقد اهتم كثيرًا بالتاريخ المحلي والآثار، وشارك أيضًا في الأعمال الخيرية. : 167 كان من دعاة الحفاظ على البيئة الأوائل، مع اهتمامه بالحفاظ على الأراضي والمعالم الأثرية، وعمل في كاتدرائية مدينة كوفنتري وجمعية الشابات المسيحيات (Y.W.C.A)، وكان عضوًا مؤسسًا في نقابة المدينة. : 16 لم يتزوج قط.	FEM	15
She also became the regular dressmaker of the two princesses after their arrival.	أصبحت أيضا الخيّاطة المعتادة للأميرتين بعد وصولهما.	أصبح أيضا الخيّاط المعتاد للأميرين بعد وصولهما.	FEM	16
At the end of the 2015 MTV Video Music Awards celebrated at The Forum on August 30, 2015 which Cyrus hosted, she announced that her fifth studio album Miley Cyrus & Her Dead Petz was available for free online streaming.	في نهاية حفل جوائز إم تي في للفيديو والموسيقا لعام 2015 الذي جرى الاحتفال به في المنتدى في 30 أغسطس 2015 والذي استضافته سايروس، أعلنت أن ألبومها الخامس مايلي سايروس وحيواناتها الأليفة الميتة كان متاحًا للاستماع المجاني عبر الإنترنت.	في نهاية حفل جوائز إم تي في للفيديو والموسيقا لعام 2015 الذي جرى الاحتفال به في المنتدى في 30 أغسطس 2015 والذي استضافه سايروس، أعلن أن ألبومه الخامس مايلي سايروس وحيواناتها الأليفة الميتة كان متاحًا للاستماع المجاني عبر الإنترنت.	FEM	17
She found a job at once, with the Magniac company who sent her to Canton in 1818 as a watch repairer; this was the sole Chinese port that tolerated European merchants and businessmen - the so-called “red-haired barbarians”.	"وجدت عملاً فوراً، مع شركة ماغنياك التي أرسلتها إلى كانتون في عام 1818 كمصلحة ساعات، والذي كان الميناء الصيني الوحيد الذي يتسامح مع التجار ورجال الأعمال الأوروبيين، والملقبين بالبربريين ذوي الشعر الأحمر""."	"وجد عملاً فوراً، مع شركة ماغنياك التي أرسلته إلى كانتون في عام 1818 كمصلح ساعات، والذي كان الميناء الصيني الوحيد الذي يتسامح مع التجار ورجال الأعمال الأوروبيين، والملقبين بالبربريين ذوي الشعر الأحمر""."	FEM	18
At the time of being made a prisoner of war, The Globe cites Whitehead was captured by the Bulgarians while serving with a British veterinary corps in Serbia – a division she had joined owing to her knowledge of horses.	"في الوقت الذي أصبحت فيه أسيرة حرب، تستشهد صحيفة ""ذا غلوب"" بأن البلغارين أسروا وايتهيد أثناء خدمتها مع فيلق بيطري بريطاني في صربيا، وهي فرقة انضمت إليها بسبب معرفتها بالخيول."	"في الوقت الذي أصبح فيه أسير حرب، تستشهد صحيفة ""ذا غلوب"" بأن البلغارين أسروا وايتهيد أثناء خدمته مع فيلق بيطري بريطاني في صربيا، وهي فرقة انضم إليها بسبب معرفته بالخيول."	FEM	19
Inspiration and style Mackintosh did not keep sketchbooks, which reflects her reliance on imagination rather than on nature.	إلهام وأناقة، لم تحتفظ ماكينتوش بدفاتر رسم تعكس اعتمادها على الخيال بدلاً من الطبيعة.	إلهام وأناقة، لم يحتفظ ماكينتوش بدفاتر رسم تعكس اعتماده على الخيال بدلاً من الطبيعة.	FEM	20
The production was presented at the Geffen Playhouse theater in Los Angeles, with Variety writing that Silverstone steals the show [in her role].	تم تقديم الإنتاج في مسرح جيفن بلاي هاوس في لوس أنجلوس، مع عرض متنوع يقول أن سيلفرستون تسرق أضواء العرض بدورها.	تم تقديم الإنتاج في مسرح جيفن بلاي هاوس في لوس أنجلوس، مع عرض متنوع يقول أن سيلفرستون يسرق أضواء العرض بدوره.	FEM	21
She received a Tony Award for Best Actress in a Play nomination for Blackbird.	استلمت جائزة توني لأفضل ممثلة مسرحية عن بلاكبيرد.	استلم جائزة توني لأفضل ممثل مسرحي عن بلاكبيرد.	FEM	22
The Advocate General of the Islamabad Capital Territory, acts as ex officio Chairwoman of the Islamabad Bar Council.	تعمل المدعية العامة لإقليم العاصمة إسلام أباد بحكم منصبها، كرئيسة لمجلس نقابة المحامين في إسلام أباد.	يعمل المدعي العام لإقليم العاصمة إسلام أباد بحكم منصبه، كرئيس لمجلس نقابة المحامين في إسلام أباد.	FEM	23
On February 11, 1963, given a choice between being assigned to Africa or Brazil, she was appointed as an auxiliary bishop in the Diocese of Pinheiro in Brazil.	في 11 فبراير 1963، مٌنحت خيار التعيين في إفريقيا أو البرازيل، وتم تعيينها أسقفُا مساعدًا في أبرشية بينهيرو في البرازيل.	في 11 فبراير 1963، مٌنح خيار التعيين في إفريقيا أو البرازيل، وتم تعيينه أسقفًا مساعدًا في أبرشية بينهيرو في البرازيل.	FEM	24
McGee attended Our Lady Immaculate RC Primary School in Tolworth, followed by Tolworth Girls' School, a secondary school also in Tolworth.	"التحقت ماكجي بمدرسة ""أور ليدي إيماكلات آر سي"" الابتدائية في تولورث، تليها مدرسة ""تولوورث"" للبنات، وهي مدرسة ثانوية أيضًا في تولورث."	"التحق ماكجي بمدرسة ""أور ليدي إيماكلات آر سي"" الابتدائية في تولورث، تليها مدرسة ""تولوورث"" للبنين، وهي مدرسة ثانوية أيضًا في تولورث."	FEM	25
She thinks Machiavelli may have been influenced by Tacitus as well as her own experience, but finds no clear predecessor to substantiate this claim.	إنها تظن أن ماكافيلي ربما تأثرت بتاسيتوس إلى جانب تجربتها الخاصة، لكن لم تجد سوابق واضحة تدعم هذا الإدعاء.	إنه يظن أن ماكافيلي ربما تأثر بتاسيتوس إلى جانب تجربته الخاصة، لكن لم يجد سوابق واضحة تدعم هذا الإدعاء.	FEM	26
An Albanian policewoman died when her unit was ambushed and another officer was reportedly injured.	ماتت شرطية ألبانية عندما وقعت وحدتها في كمين، ويقال إن ضابطاً آخر قد أصيب.	مات شرطي ألباني عندما وقعت وحدته في كمين، ويقال إن ضابطاً آخر قد أصيب.	FEM	27
She was a larger than life trapper, and key organizer for the trappers' dance held annually in Prince George.	لقد كانت أكبر بكثير من مجرد صيادة، ومنظمة رئيسية لرقصة الصيادين التي تقام سنويًا في الأمير جورج.	لقد كان أكبر بكثير من مجرد صياد، ومنظم رئيسي لرقصة الصيادين التي تقام سنويًا في الأمير جورج.	FEM	28
The countess, as well as the carriage she had arrived with, was gone the next moment.	اختفت الكونتيسة والعربة التي وصلت فيها في اللحظة التالية.	اختفى الكونت والعربة التي وصل فيها في اللحظة التالية.	FEM	29
Having been born and raised in Radom, she is one of the few players to have spent an entire career at only one club, her hometown Radomiak Radom, making her a club legend.	بما أنها وُلدت وترعرعت في رادوم، فهي إحدى اللاعبات القلائل اللواتي أمضين مسيرتهن بالكامل في ناد واحد فقط، في مسقط رأسها رادومياك رادوم، وهذا جعل منها أسطورة النادي.	بما أنه وُلد وترعرع في رادوم، فهو أحد اللاعبين القلة الذين أمضوا مسيرتهم بالكامل في ناد واحد فقط، في مسقط رأسه رادومياك رادوم، وهذا جعل منه أسطورة النادي.	FEM	30
The patient was a 10-year-old girl who was bitten in February 2017 by a female Sydney funnel-web that was hiding in a shoe.	كانت المريضة فتاة في العاشرة من عمرها تعرضت للعض في فبراير من عام 2017 من عنكبوت سيدني القمعي الأنثى التي كانت مختبئة في الحذاء.	كان المريض فتى في العاشرة من عمره تعرض للعض في فبراير من عام 2017 من عنكبوت سيدني القمعي الذكر الذي كان مختبئاً في الحذاء.	FEM	31
Activities as executive vice-president During her tenure as executive vice-president, Chavez-Thompson provided leadership in a number of areas.	قدمت تشافيز طومسون القيادة في عدد من المجالات والأنشطة كنائبة للرئيس التنفيذي خلال فترة عملها كنائبة للرئيس التنفيذي.	قدم تشافيز طومسون القيادة في عدد من المجالات والأنشطة كنائب للرئيس التنفيذي خلال فترة عمله كنائب للرئيس التنفيذي.	FEM	32
By then, they were without a female provider (their grandmother died that year), forcing them to rely entirely on each other, and they became exceptionally close.	بحلول ذلك الوقت، كن بدون أنثى معيلة (توفيت جدتهن في ذلك العام)، ما أجبرهن على الاعتماد تماماً على بعضهن البعض، وأصبحن مقربات بشكل استثنائي.	بحلول ذلك الوقت، كانوا بدون ذكر معيل (توفي جدهم في ذلك العام)، ما أجبرهم على الاعتماد تماماً على بعضهم البعض، وأصبحوا مقربين بشكل استثنائي.	FEM	33
Cramer claimed that Gurney had in a 1968 gentlemen's agreement agreed to support her for the seat.	ادعت كرامر أن غورني وافق في اتفاقية الرجال المحترمين لعام 1968 على دعمها للفوز بالمقعد.	ادعى كرامر أن غورني وافق في اتفاقية الرجال المحترمين لعام 1968 على دعمه للفوز بالمقعد.	FEM	34
Morris was educated at Lady Eleanor Holles School, an independent school for girls in Hampton in West London, where she recalled the difficulties of being left-handed.	تلقت موريس تعليمها في مدرسة ليدي إلينور هولز، وهي مدرسة مستقلة للبنات في هامبتون في غرب لندن، حيث تذكرت صعوبات كونها عسراء.	تلقى موريس تعليمه في مدرسة ليدي إلينور هولز، وهي مدرسة مستقلة للبنين في هامبتون في غرب لندن، حيث تذكر صعوبات كونه أعسر.	FEM	35
She recalls: When I was growing up, my mother and my teachers in the pre-integration, poor black Catholic school that I attended, corrected every word I uttered in their effort to coerce my black English into sometimes hypercorrect standard English forms acceptable to black nuns in Catholic schools.	أذكر أنه بينما كنت أكبر قامت والدتي ومعلمي في مدرسة ما قبل الاندماج، المدرسة الكاثوليكية السوداء الفقيرة التي التحقت بها، بتصحيح كل كلمة قلتها في محاولة منهم لإجبار لغتي الإنجليزية السوداء في بعض الأحيان على التحول نحو أشكال اللغة الإنجليزية القياسية شديدة التصحيح والمقبولة للراهبات السوداوات في المدارس الكاثوليكية	أذكر أنه بينما كنت أكبر قام والدي ومعلمي في مدرسة ما قبل الاندماج، المدرسة الكاثوليكية السوداء الفقيرة التي التحقت بها، بتصحيح كل كلمة قلتها في محاولة منهم لإجبار لغتي الإنجليزية السوداء في بعض الأحيان على التحول نحو أشكال اللغة الإنجليزية القياسية شديدة التصحيح والمقبولة للرهبان السود في المدارس الكاثوليكية	FEM	36
Separately, by 2002 she was serving as honorary chairwomen of the German-Portuguese parliamentary group.	بشكل مستقل، وبحلول عام 2002 كانت تشغل منصب الرئيسة الفخرية للمجموعة البرلمانية الألمانية البرتغالية.	بشكل مستقل، وبحلول عام 2002 كان يشغل منصب الرئيس الفخري للمجموعة البرلمانية الألمانية البرتغالية.	FEM	37
She returned home and helped her parents manage a hotel and taught in two mountain schools before accepting a position to be director of music at a Methodist school for girls in Huzhou (now Wuxing, Zhejiang), China.	عادت إلى المنزل وساعدت والديها في إدارة فندق ودرّست في مدرستين جبليتين قبل قبول منصب مديرة الموسيقى في مدرسة ميثودية للفتيات في هوتشو (الآن ووكسينج، بمقاطعة جيجيانغ)، الصين.	عاد إلى المنزل وساعد والديه في إدارة فندق ودرّس في مدرستين جبليتين قبل قبول منصب مدير الموسيقى في مدرسة ميثودية/ للأولاد في هوتشو (الآن ووكسينج، بمقاطعة جيجيانغ)، الصين.	FEM	38
Her ears and nose were unusually large, and her teeth were irregular.	كانت أذناها وأنفها كباراً بشكل غير عادي، وكانت أسنانها غير منتظمة.	كانت أذناه وأنفه كباراً بشكل غير عادي، وكان أسنانه غير منتظمة.	FEM	39
Since Mrs Klein's ownership the place has become identified with the local community through charity open days and her hospitality.	منذ امتلاك السيدة كلاين للمكان، أصبحت معروفة لدى المجتمع المحلي بأيامها الخيرية المفتوحة وكرم ضيافتها.	منذ امتلاك السيد كلاين للمكان، أصبح معروفًا لدى المجتمع المحلي بأيامه الخيرية المفتوحة وكرم ضيافته.	FEM	40
Prasad didn't recognize the policewoman as it was dark and the friendly affection made her believe that it was Kashiram who had arrived with funds.	لم تتعرف براساد على الشرطية لأن المكان كان مظلما، وجعلها التصرف الودود تعتقد أنه كاشيرام الذي قد وصل بالأموال.	لم يتعرف براساد على الشرطي لأن المكان كان مظلما، وجعله التصرف الودود يعتقد أنه كاشيرام الذي قد وصل بالأموال.	FEM	41
Her spokeswoman later said that Capps strongly supported the resolution, but cast the no vote by mistake.	قالت المتحدثة باسمها فيما بعد إن كابس دعمت بشدة القرار لكنها لم تضع صوتها بالخطأ.	قال المتحدث باسمه فيما بعد إن كابس دعم بشدة القرار لكنه لم يضع صوته بالخطأ.	FEM	42
Mantell spent two years with Button, before being sent to her aunt, a Baptist minister, in Swindon, for a period of private study.	أمضت مانتل عامين مع باتون، قبل إرسالها عند عمتها، القسيسة المعمدانية في سويندون، لفترة دراسة خاصة.	أمضى مانتل عامين مع باتون، قبل إرساله عند عمه، القسيس المعمداني في سويندون، لفترة دراسة خاصة.	FEM	43
Smith attended Mount Saint Joseph High School in Baltimore, Maryland where she averaged 22.2 points, 12.0 rebounds, and 4.0 blocks per game as a senior and won several awards, among them, the Gatorade Maryland Girls Basketball Player of the Year twice.	التحقت سميث بمدرسة ماونت سانت جوزيف الثانوية في بالتيمور بولاية ماريلاند حيث بلغت متوسط 22.2 نقطة و 12.0 ارتدادات و 4.0 تصديات في كل لعبة بصفتها إحدى أقدم اللاعبات، وفازت بالعديد من الجوائز، من بينها أفضل لاعبة في العام في كرة السلة للفتيات في جاتوريد ماريلاند مرتين.	التحق سميث بمدرسة ماونت سانت جوزيف الثانوية في بالتيمور بولاية ماريلاند حيث بلغ متوسط 22.2 نقطة و 12.0 ارتدادات و 4.0 تصديات في كل لعبة بصفته أحد أقدم اللاعبين، وفاز بالعديد من الجوائز، من بينها أفضل لاعب في العام في كرة السلة للفتيان في جاتوريد ماريلاند مرتين.	FEM	44
She is the youngest of five girls, which served as the inspiration for The Sister's Club.	هي الصغرى بين خمس فتيات، اللاتي كن بمثابة مصدر إلهام لنادي الأخوات (ذا سيسترز كلوب) Sister's Club.	هو الأصغر بين خمسة فتيان، الذين كانوا بمثابة مصدر إلهام لنادي الأخوات (ذا سيسترز كلوب) Sister's Club.	FEM	45
Cardinal Vaughan received the girls with the words You are the foundation stones.	استقبل الكاردينال فوغهان الفتيات بعبارة: أنتن حجر الأساس.	استقبل الكاردينال فوغهان الفتيان بعبارة: أنتم حجر الأساس.	FEM	46
She also serves as mayor, city manager, and police commissioner of the Metlakatla Indian Community.	تعمل أيضا كعمدة البلدية ومديرة المنطقة ومفوضة شرطة مجتمع ميتلاكاتلا الهندي.	يعمل أيضا كعمدة البلدية ومدير المنطقة ومفوض شرطة مجتمع ميتلاكاتلا الهندي.	FEM	47
The Court of the Lady Lyon will officially recognise feudal baronesses or those possessing the dignity of baroness who meet certain criteria, and will grant them arms with a helmet befitting their degree.	ستعترف محكمة السيدة ليون رسمياً بالبارونات الإقطاعيات أو اللواتي يمتلكن احترام البارونة واللائي تستوفين معايير معينة، وستمنحهن أسلحة وخوذاً تناسب مكانتهن .	ستعترف محكمة اللورد ليون رسمياً بالبارونات الإقطاعيين أو الذين يمتلكون احترام البارون والذين يستوفون معايير معينة، وستمنحهم أسلحة وخوذاً تناسب مكانتهم.	FEM	48
Entering the straight she was still six lengths clear of her rivals and showed no signs of weakening.	بدخولها المضمار المستقيم كانت لا تزال بعيدة عن منافسيها بست دورات ولم تظهر أي علامات ضعف.	بدخوله المضمار المستقيم كان لا يزال بعيدا عن منافسيه بست دورات ولم يظهر أي علامات ضعف.	FEM	49
One of her favoured dogs was a comparatively small red sable Pomeranian which she possibly named Windsor's Marco and was reported to weigh only 12 lb (5.4 kg).	كانت إحدى كلابها المفضلة من نوع بوميرانيان السمور الأحمر الصغير نسبيًا والتي من المحتمل أنها سمتها وندسور ماركو وورد أنها تزن 12 رطلاً فقط (5.4 كجم).	كان أحد كلابه المفضلة من نوع بوميرانيان السمور الأحمر الصغير نسبيًا والذي من المحتمل أنه سماه وندسور ماركو وورد أنه يزن 12 رطلاً فقط (5.4 كجم).	FEM	50
British Foreign Office Minister Baroness Symons said she was dismayed by the decision.	وقالت وزيرة الخارجية البريطانية البارونة سيمونز إنها استاءت من القرار.	وقال وزير الخارجية البريطاني البارون سيمونز إنه استاء من القرار.	FEM	51
The Marchioness, however, was not spared.	ومع ذلك لم تسلم المركيزة.	ومع ذلك لم يسلم المركيز.	FEM	52
As the deputy chairwoman, Ikoku argued that Abacha was free to succeed herself if the political parties agree to draft her as their presidential candidate.	بصفته نائب الرئيسة، قال إيكوكو بأن أباتشا لها الحرية في خلافة نفسها إذا وافقت الأحزاب السياسية على تجنيدها كمرشحتهم الرئاسية.	بصفته نائب الرئيس، قال إيكوكو بأن أباتشا له الحرية في خلافة نفسه إذا وافقت الأحزاب السياسية على تجنيده كمرشحهم الرئاسي.	FEM	53
The book tells the story of two girls born on the same day who are physically identical, acting as a social commentary as the princess and pauper switch places.	يروي الكتاب قصة اثنتين من الفتيات المولودتين في اليوم نفسه والمتطابقتين جسدياً، وتمثلان تعليقاً اجتماعياً مع تبادل الأميرة والفقيرة للأماكن.	يروي الكتاب قصة اثنين من الفتية المولودين في اليوم نفسه والمتطابقين جسدياً، ويمثلان تعليقاً اجتماعياً مع تبادل الأمير والفقير للأماكن.	FEM	54
, comparing this claim to traditional presentations of advice for princesses, wrote that the novelty in chapters 1 and 2 is the deliberate purpose of dealing with a new ruler who will need to establish herself in defiance of custom.	وعند مقارنة هذا الإدعاء بطرق تقديم النصيحة التقليدية للأميرات، كتب أن التجديد في الفصلين 1 و2 هي الهدف المتعمد من التعامل مع حاكمة جديدة ستحتاج إلى ترسيخ نفسها في مواجهة التقاليد.	وعند مقارنة هذا الإدعاء بطرق تقديم النصيحة التقليدية للأمراء، كتب أن التجديد في الفصلين 1 و2 هي الهدف المتعمد من التعامل مع حاكم جديد سيحتاج إلى ترسيخ نفسه في مواجهة التقاليد.	FEM	55
Morgan was asked by Fey to play the role, and she believed it was right up [her] alley and it was tailor made for [her].	طلب فاي من مورغان أن تلعب الدور، واعتقدت أنها كانت الشخص المناسب وأنه مصمم خصيصًا لها.	طلب فاي من مورغان أن يلعب الدور، واعتقد أنه كان الشخص المناسب وأنه مصمم خصيصًا له.	FEM	56
She is Vice-President of the Governance Committee, and a member of the Social Justice Committee, the Water Committee and the Environment Grant Making Committee.	وهي نائبة رئيس لجنة الحوكمة وعضوة في لجنة العدالة الاجتماعية ولجنة المياه ولجنة منح البيئة.	وهو نائب رئيس لجنة الحوكمة وعضو في لجنة العدالة الاجتماعية ولجنة المياه ولجنة منح البيئة.	FEM	57
The procession traditionally centers on the bride's (younger) female relatives and friends, who traditionally dress in matching clothes.	يركّز الموكب تقليديًا على<F> قريبات وصديقات العروس</F> (الأصغر سنًا)، اللائي يرتدين ملابس تقليدية متطابقة.	يركّز الموكب تقليديًا على أقرباء وأصدقاء العريس (الأصغر سنًا)، الذين يرتدون ملابس تقليدية متطابقة.	FEM	58
By the late 2000s, she ventured into writing, releasing her book The Kind Diet, a guide to vegan nutrition, in 2009; she simultaneously launched its associated website The Kind Life.	"بحلول أواخر العقد الأول من القرن الحادي والعشرين، غامرت في الكتابة، وأصدرت كتابها ""ذا كايند دايت""، وهو دليل للتغذية النباتية، وفي عام 2009 ؛ أطلقت بالتوازي معه موقعها الإلكتروني المرتبط به ""ذا كايند لايف""."	"بحلول أواخر العقد الأول من القرن الحادي والعشرين، غامر في الكتابة، وأصدر كتابه ""ذا كايند دايت""، وهو دليل للتغذية النباتية، وفي عام 2009 ؛ أطلق بالتوازي معه موقعه الإلكتروني المرتبط به ""ذا كايند لايف""."	FEM	59
Van Eyken admitted to the murders and explicitly insisted that she be locked up.	اعترفت فان إيكن بجرائم القتل وأصرت صراحة على سجنها.	اعترف فان إيكن بجرائم القتل وأصر صراحة على سجنه.	FEM	60
Also a chairwoman of the Cardiganshire quarter sessionsand a Justice of the Peace, Davies died at the United University ladies' club in London.	وهي أيضاً رئيسة جلسات كارديجانشير ربع السنوية وقاضية السلام، وتوفيت في نادي السيدات في جامعة يوناتيد في لندن.	وهو أيضاً رئيس جلسات كارديجانشير ربع السنوية وقاضي السلام، وتوفي في نادي الرجال في جامعة يوناتيد في لندن.	FEM	61
She was at this time a frequent contributor to the western papers and periodicals, usually over the signature of “Viola,” and soon won for herself the reputation of being one of the best female writers in the west.	"كانت في ذلك الوقت مساهمًا متكررًا في الصحف والدوريات الغربية، وعادة ما تكون مساهماتها تحمل توقيع فيولا""، وسرعان ما اكتسبت شهرة بكونها واحدة من أفضل الكاتبات في الغرب."""	"كان في ذلك الوقت مساهمًا متكررًا في الصحف والدوريات الغربية، وعادة ما يكون ذلك بتوقيع فيولا""، وسرعان ما اكتسب شهرة بكونه واحدا من أفضل الكتاب في الغرب."""	FEM	62
She was a member of Good Templars Commonwealth Lodge of Boston.	كانت عضوةً في محفل بوسطن لرابطة فرسان الهيكل الصالحين في بوسطن (Good Templars Commonwealth Lodge).	كان عضوًا في محفل بوسطن لرابطة فرسان الهيكل الصالحين في بوسطن (Good Templars Commonwealth Lodge).	FEM	63
Also, all of the photo where posted on Instagram and the girl who would get the most likes for her photo would be immune from elimination.	أيضًا، نشرت كل الصور على إنستغرام والفتاة التي ستحصل على أكبر عدد من الإعجابات لصورتها لن يتم استبعادها.	أيضًا، نشرت كل الصور على إنستغرام والولد الذي سيحصل على أكبر عدد من الإعجابات لصورته لن يتم استبعاده.	FEM	64
