SRC	REF	WRONG-REF
She was an undergraduate student at the University of Milan, where she completed a Laura in pharmaceutical chemistry. [[SEP]] Whilst studying Giordani worked as a chemical health analyst in the Public Health Laboratory of Bergamo.	Во время учебы Джордани подрабатывала химиком-лаборантом в Лаборатории общественного здравоохранения Бергамо.	Во время учебы Джордани подрабатывал химиком-лаборантом в Лаборатории общественного здравоохранения Бергамо.
The person sitting in the vehicle's passenger seat was caught by police putting a plastic baggie with syringes in her purse. [[SEP]] When paramedics arrived, they administered Naloxone to Morasca, who was physically combative throughout the process, biting a police officer's arm after having been placed in an ambulance.	Прибыв на место, парамедики ввели Мораске налоксон. На протяжении всего процесса она вела себя агрессивно и укусила полицейского за руку после того, как ее поместили в машину скорой помощи.	Прибыв на место, парамедики ввели Мораске налоксон. На протяжении всего процесса он вел себя агрессивно и укусил полицейского за руку после того, как его поместили в машину скорой помощи.
Once a yellow pony steps out of the train, Twilight and her friends think that she is Ms. Harshwhinny and go to welcome her. [[SEP]] The friends show the inspector the castle, who seems to have claustrophobia and altocelarophobia.	Друзья показывают замок инспектору, которая, похоже, страдает клаустрофобией и альтоцеларофобией.	Друзья показывают замок инспектору, который, похоже, страдает клаустрофобией и альтоцеларофобией.
She studied European Studies at Maastricht University in the Netherlands, and then earned a LLM from the University of Edinburgh. [[SEP]] Andreeva then worked as a press officer for the Bulgarian commissioner.	Затем Андреева работала пресс-секретарем болгарского комиссара.	Затем Андреев работал пресс-секретарем болгарского комиссара.
One of the most significant contributors of Garm was Tove Jansson who started her career in the magazine as a cartoonist in 1929 when she was just fifteen. [[SEP]] Over time the former became the magazine's chief illustrator.	Со временем первая стала главным иллюстратором журнала.	Со временем первый стал главным иллюстратором журнала.
In 1976 she was promoted to Manager of Children's Programs by Margaret Loesch, then Director of Children's Programs. [[SEP]] Animation in 1980, and eventually became a vice president and general manager.	С 1980 года Аниматион стала вице-президентом и генеральным директором.	С 1980 года Аниматион стал вице-президентом и генеральным директором.
Thanks to her intelligence, she acted as Suleiman's chief adviser, and she seems to have had an influence upon foreign policy and international politics. [[SEP]] Hürrem's great power signaled the rise of the chief imperial consort under the title of haseki.	Могущество Хюррем ознаменовало возвышение главного имперского супруга под титулом хасеки.	Могущество Хюррема ознаменовало возвышение главного имперского супруга под титулом хасеки.
She set three world records: in the 1000 m in 1972 and in the 4×800 m relay in 1969 and 1976. [[SEP]] Hoffmeister was a sports teacher by training and after retiring from competitions became deputy chief of the Children and Youth School in Cottbus.	Хоффмайстер по образованию была учителем физкультуры и после ухода из большого спорта стала заместителем начальника Детско-юношеской школы в Котбусе.	Хоффмайстер по образованию был учителем физкультуры и после ухода из большого спорта стал заместителем начальника Детско-юношеской школы в Котбусе.
She has worked in a range of scientific and environmental management roles in addition to her Antarctic roles, including environment negotiator for New Zealand free trade agreements, and establishment unit convenor for the Crop and Food Research Institute. [[SEP]] Notably, Wratt was chief executive of the not for profit Cawthron Institute during 2006–2012.	Примечательно, что в 2006–2012 годах Ратт была исполнительным директором некоммерческой компании Cawthron Institute.	Примечательно, что в 2006–2012 годах Ратт был исполнительным директором некоммерческой компании Cawthron Institute.
During World War II, months after the German invasion, the all-female Aviation Group No. 122 was formed under famous pilot Marina Raskova. [[SEP]] The 122nd trained pilots, navigators, mechanics, and ground crews for three new regiments: the 568th Fighter Aviation Regiment, 587th (later the 125th Guards) Bomber Aviation Regiment, and 588th Night Bomber Aviation Regiment (also known as the 46th Guard or the Night Witches).	122-я готовила пилотов, штурманов, механиков и наземный персонал для трех новых полков: 568-го истребительного авиационного полка, 587-го (позже 125-го гвардейского) бомбардировочного авиационного полка и 588-го ночного бомбардировочного авиационного полка (также известного как 46-й гвардейский или Ночные ведьмы).	122-й готовил пилотов, штурманов, механиков и наземный персонал для трех новых полков: 568-го истребительного авиационного полка, 587-го (позже 125-го гвардейского) бомбардировочного авиационного полка и 588-го ночного бомбардировочного авиационного полка (также известного как 46-й гвардейский или Ночные ведьмы).
Whilst at university she became involved in student politics and was elected as the environment officer for the University of Melbourne Student Union in 2007. [[SEP]] Sandell worked for the Australian Youth Climate Coalition (AYCC) between 2009 and 2012 serving as general manager before becoming the group's National Director.	С 2009 по 2012 год Санделл работала в Австралийской молодежной климатической коалиции (AYCC) в качестве генерального директора, прежде чем стать национальным директором группы.	С 2009 по 2012 год Санделл работал в Австралийской молодежной климатической коалиции (AYCC) в качестве генерального директора, прежде чем стать национальным директором группы.
In the 2015 Women's World Cup in Canada, they became the 1st Senior Australian Football Team to win a knockout match in a World Cup when they defeated Brazil 1–0 in the Round of 16 before losing 1–0 to Japan in the quarter finals. [[SEP]] Currently, Stajcic stands as the only Australian-born head coach to win a match at a FIFA World Cup.	В настоящее время Стайчич является единственным главным тренером австралийского происхождения, выигравшей матч на чемпионате мира по футболу.	В настоящее время Стайчич является единственным главным тренером австралийского происхождения, выигравшим матч на чемпионате мира по футболу.
She worked on manuals for the safe use of gliders. [[SEP]] Grimshaw spent 1953–61 at the RAE's headquarters office and returned as the RAE Project officer on the full pressure suit in 1961.	С 1953 по 1961 год Гримшоу проработала в штаб-квартире RAE и в 1961 году вернулась в качестве ответственной за проект RAE по разработке скафандра полного давления.	С 1953 по 1961 год Гримшоу проработал в штаб-квартире RAE и в 1961 году вернулся в качестве ответственного за проект RAE по разработке скафандра полного давления.
In total she met during 84 days of parliamentary session. [[SEP]] Haldorsen was medical superintendent of a children's home and advisor to a hospital board from 1959 to about 1964.	С 1959 по 1964 год Хальдорсен работала заведующей медицинским учреждением детского дома и советником больничного совета.	С 1959 по 1964 год Хальдорсен работал заведующим медицинским учреждением детского дома и советником больничного совета.
Confused, Milja turns to a female guard and asks her what happens next. [[SEP]] The guard tells Milja that a vote will be held to decide whether or not to let Milja stay.	Охранница сообщает Милье, что будет проведено голосование, чтобы решить, позволить Милье остаться или нет.	Охранник сообщает Милье, что будет проведено голосование, чтобы решить, позволить Милье остаться или нет.
She also finished 17th in the two-woman event at the 2005 FIBT World Championships in Calgary. [[SEP]] Gavine-Hlady also was awarded the track and field award for most improved coach.	Также Гэвин-Хлади была удостоена награды по легкой атлетике как лучший тренер.	Также Гэвин-Хлади был удостоен награды по легкой атлетике как лучший тренер.
Spending two years at the club, she helped the club to two 3rd-place finishes in the league while being the team's top goal scorer for both seasons. [[SEP]] After an invitation from then coach A. Abate, Abera joined Dedebit F.C.	По приглашению тогдашнего тренера А. Абате Абера стала игроком клуба «Дэдэбит».	По приглашению тогдашнего тренера А. Абате Абера стал игроком клуба «Дэдэбит».
Cao's first international debut was at the 2003 World Wushu Championships where she was the world champion in women's changquan. [[SEP]] Around this time, Cao became the coach of the Shandong Wushu Team.	Примерно в это же время Цао стала тренером Шаньдунской команды по ушу.	Примерно в это же время Цао стал тренером Шаньдунской команды по ушу.
Lina Sarmiento (born 1958) is the first female third-level official of the Philippine National Police to receive and hold the rank of director, a rank equivalent to that of a major general in the Philippine military. [[SEP]] Before this post, Sarmiento was a chief superintendent.	До этой должности Сармьенто была главным суперинтендантом.	До этой должности Сармьенто был главным суперинтендантом.
During an AAU basketball game, Gall tore her ACL and could not run outdoor track. [[SEP]] As a sophomore, Gall again started at point guard for GBHS and led the team to a conference championship.	Во втором сезоне Галл снова стала разыгрывающей GBHS и привела команду к чемпионату конференций.	Во втором сезоне Галл снова стал разыгрывающим GBHS и привел команду к чемпионату конференций.
In September 2004, Exley scored after four seconds of a League Cup tie against Aston Villa from inside her own half. [[SEP]] Exley was top scorer for Doncaster Belles in the following two seasons, winning the manager's Player of the Year award in 2006.	Экслей из Belles Doncaster в следующих двух сезонах забила большее количество голов и в 2006 году получила награду от менеджера «Игрок года».	Экслей из Belles Doncaster в следующих двух сезонах забил большее количество голов и в 2006 году получил награду от менеджера «Игрок года».
In 2004, she accepted a position as assistant coach for Ohio State University, to work with Buckeyes women's ice hockey head coach Jackie Barto, who had been Lachapelle's coach at Providence. [[SEP]] Lachapelle stayed as the assistant coach at Ohio State from 2004 to 2008.	С 2004 по 2008 год Лашапель оставалась помощником тренера в штате Огайо.	С 2004 по 2008 год Лашапель оставался помощником тренера в штате Огайо.
Woerz began working with the organization as a teen ambassador, which she has done ever since. [[SEP]] Rosenstein then began working with Woerz in late 2014 as the artist’s manager and producer.	В конце 2014 года Розенштейн начал работать с Воерс как менеджер и продюсер художницы.	В конце 2014 года Розенштейн начал работать с Воерс как менеджер и продюсер художника.
She continued to teach immunology online until her death. [[SEP]] Pontzer joined the National Center for Complementary and Integrative Health (NCCIH) as a scientific review officer in 2002.	В 2002 году Понтцер поступила на работу в Национальный центр комплементарного и интегративного здоровья (NCCIH) в качестве научного эксперта.	В 2002 году Понтцер поступил на работу в Национальный центр комплементарного и интегративного здоровья (NCCIH) в качестве научного эксперта.
In 2008, Johansson was promoted to Head of Design, working with 140 designers, and in 2013 she began overseeing H&M's special collections shown in Paris. [[SEP]] Johansson became Creative Advisor in 2015, and has subsequently worked as H&M's spokesperson and representative.	В 2015 году Йоханссон стала креативным консультантом, а впоследствии работала в качестве спикера H&M.	В 2015 году Йоханссон стал креативным консультантом, а впоследствии работал в качестве спикера H&M.
Weidman attended Pennsylvania State University, where she joined the PRS, whose investigations were the basis of the A&E series Paranormal State. [[SEP]] Weidman worked as the PRS's case manager between 2006 and 2011.	С 2006 по 2011 год Вейдман курировала PRS.	С 2006 по 2011 год Вейдман курировал PRS.
Between 2015 and 2017 she was named three times as an NFHCA All-American while playing for Louisville Cardinals. [[SEP]] While based in Louisville, Kentucky, McFerran also worked as a goalkeeper coach at a local field hockey club, IFHCK.	Находясь в Луисвилле, штат Кентукки, Макферран работала тренером вратарей в местном хоккейном клубе IFHCK.	Находясь в Луисвилле, штат Кентукки, Макферран работал тренером вратарей в местном хоккейном клубе IFHCK.
On March 1, 2017, Vaidhyanathan delivered the state of the city address in which she provided updates on Apple Park, the recent opening of Main Street, and the approval of the Hamptons Apartments and Marina Plaza mixed-use project. [[SEP]] Vaidhyanathan called on law enforcement and the sheriff's department to hold a town hall meeting focused on immigrant rights.	Вайдхьянатан призвала правоохранительные органы и отдел шерифа провести собрание в мэрии, посвященное правам иммигрантов.	Вайдхьянатан призвал правоохранительные органы и отдел шерифа провести собрание в мэрии, посвященное правам иммигрантов.
Tatyana Sergeyevna Moskvina (also Tatsiana Siarheievna Maskvina, Belarusian: Таццяна Сяргееўна Масквіна; born 10 January 1973 in Novosibirsk) is a Russian-born Belarusian judoka, who competed in the women's extra-lightweight category. [[SEP]] Currently a permanent resident in Minsk and a naturalized Belarusian citizen, Moskvina trained under head coach and sensei M. Ramazanov for Dinamo.	В настоящее время постоянно проживающая в Минске и натурализованная гражданка Беларуси, Москвина проводила тренировки под руководством главного тренера и сенсея «Динамо» М. Рамазанова.	В настоящее время постоянно проживающий в Минске и натурализованный гражданин Беларуси, Москвин проводил тренировки под руководством главного тренера и сенсея «Динамо» М. Рамазанова.
Bush administration, then-Labor Secretary Elizabeth Dole recruited her for the Department of Labor. [[SEP]] Dominguez served as Assistant Secretary for Employment Standards, Director of the Office of Federal Contract Compliance Programs (OFCCP) and Architect of the Labor Department's Glass Ceiling Initiative.	Домингез работала помощницей секретаря по стандартам занятости, директором Управления по программам соблюдения Федерального контракта (УПСФК) и архитектором инициативы Министерства труда по проблемам «стеклянного потолка».	Домингез работал помощником секретаря по стандартам занятости, директором Управления по программам соблюдения Федерального контракта (УПСФК) и архитектором инициативы Министерства труда по проблемам «стеклянного потолка».
The Miss Deaf USA 2005 winner was the first USA participant in this competition. [[SEP]] As MDU's CEO, Leek attended the event and met pageant directors from other countries, who expressed their will to initiate a similar pageant in the USA as well as in other countries.	Как генеральный директор MDU, Лик посетила это мероприятие и встретилась с режиссерами конкурсов из других стран, которые выразили желание инициировать аналогичный конкурс в США и других странах.	Как генеральный директор MDU, Лик посетил это мероприятие и встретился с режиссерами конкурсов из других стран, которые выразили желание инициировать аналогичный конкурс в США и других странах.
The writers have cleverly embraced the gap Mags left behind; instead of trying to replace her directly, they've used her absence to create the sense of a town on the precipice of a crime war. [[SEP]] This week's episode, however, reminds us that Mags was never truly the chief villain of Justified to begin with.	Однако эпизод этой недели напоминает нам, что во-первых, Мэгс никогда не была главной злодейкой Justified.	Однако эпизод этой недели напоминает нам, что во-первых, Мэгс никогда не был главным злодеем Justified.
A short time into her part-time job, the store's owner stepped down and offered Bestwick to take over the business, to which she agreed. [[SEP]] At Microbyte, Bestwick was promoted time and time again, eventually becoming promotions manager and later sales manager.	В Microbyte Бествик поднималась по карьерной лестнице, в конце концов став менеджером по продвижению, а затем менеджером по продажам.	В Microbyte Бествик поднимался по карьерной лестнице, в конце концов став менеджером по продвижению, а затем менеджером по продажам.
Kirby says that her mother is still very important in her life. [[SEP]] I remember sitting on the coach back from the last game of the season and I just cried.	Я помню, как после последней игры сезона сидела на тренерской скамье и просто плакала.	Я помню, как после последней игры сезона сидел на тренерской скамье и просто плакал.
On her return to India, Albuquerque worked with Jerusha Jhirad at the Bangalore Maternity Hospital, as senior obstetrician from 1922 to 1925. [[SEP]] After Jhirad left for Bombay, Albuquerque became senior medical officer at the hospital.	После отъезда Джирада в Бомбей Альбукерке стала старшим врачом в больнице.	После отъезда Джирада в Бомбей Альбукерке стал старшим врачом в больнице.
In 2009 she became director of the Data To Insight Center and Executive Director of the Pervasive Technology Institute in 2021. [[SEP]] From 2017 until 2021, Plale was a science advisor at the National Science Foundation.	С 2017 по 2021 год Плале работала научным советником в Национальном научном фонде.	С 2017 по 2021 год Плале работал научным советником в Национальном научном фонде.
Beuermann (2011) speculates that Rognvald's transfer of power to his brother may have been an attempt by the saga writers to imply that the Orkney earldom had more independence from Norway than that of Rognvald's earldom of Møre and that the earl's holdings in Caithness may have allowed for an even greater degree of freedom of action. [[SEP]] Such implications are more likely to be rooted in the writer's interest in emphasising Orcadian independence at the time of writing rather than the 9th/10th century events they purport to describe.	Такая интерпретация ситуации, скорее всего, коренится в заинтересованности писателя подчеркнуть независимость Оркадии на момент написания, а не в событиях IX–X веков, описанных в саге.	Такая интерпретация ситуации, скорее всего, коренится в заинтересованности писательницы подчеркнуть независимость Оркадии на момент написания, а не в событиях IX–X веков, описанных в саге.
Many of his articles and books discuss the influence of emotion on nonverbal communication as well as the effect of those expressions and gestures back onto emotions. [[SEP]] Professor Plutchik's work on oculesics includes studies on the synthesis of facial expressions, which look for connections between expressions in the eye along with expressions from the forehead and mouth.	В работу профессора Плутчика по окулесике входят исследования по синтезу мимики лица, в ходе которых изучается связь между выражением глаз и мимикой лба и рта.	В работу профессора Плутчик по окулесике входят исследования по синтезу мимики лица, в ходе которых изучается связь между выражением глаз и мимикой лба и рта.
He was one of five siblings who survived to adulthood; his younger brother, Martin, became a major executive at Sam's companies. [[SEP]] Insull's career began as an apprentice clerk for various local businesses at age 14.	Карьера Инсулла началась в 14 лет, когда он работал клерком в различных местных компаниях.	Карьера Инсулл началась в 14 лет, когда она работала клерком в различных местных компаниях.
In 1985, his first book was published by Imge Publications, titled Bob Marley and Reggae; a biography of Jamaican reggae star and a summary of the Rastafarian movement, slightly emphasising its politics, its elements of anti-imperialism. [[SEP]] Eldem was among the founders of the monthly music and counter-culture magazine Studyo Imge (now considered as a cult) and became its first editor in early 1985.	Эльдем был одним из основателей ежемесячного журнала о музыке и контркультуре Studyo Imge, который в настоящее время считается культовым. В начале 1985 года он стал его первым редактором.	Эльдем была одним из основателей ежемесячного журнала о музыке и контркультуре Studyo Imge, который в настоящее время считается культовым. В начале 1985 года она стала его первым редактором.
It seems that Quins RL have not always noticed the correlation between the selection of Worrincy and the positivity of the result.[citation needed] Worrincy is the younger brother of former Academy star Rob Worrincy, who became a journeyman in the 2007 season with appearances for Leeds Metropolitan University, a trial with 2006 Grand Finalists Hull FC, and then returned to Sheffield Eagles, where his previous final appearance has seemed to be in the National League Grand Final where he scored a length of the field try. [[SEP]] A commanding figure when locking the scrum or in the second row, Worrincy is a supreme athlete who is both forceful and nimble in the pack.	Ворринчи — превосходный спортсмен, сильный и ловкий как в схватке, так и во втором ряду.	Ворринчи — превосходная спортсменка, сильная и ловкая как в схватке, так и во втором ряду.
In 1914, Killefer made news when it was reported that he had signed with the Chicago Whales of the Federal League, although he denied the report. [[SEP]] A judge ruled against the Federal League and Killefer remained with the Phillies.	Судья вынес решение не в пользу Федеральной лиги, и Киллефер остался с Phillies.	Судья вынес решение не в пользу Федеральной лиги, и Киллефер осталась с Phillies.
He is the closest thing to me genetically. [[SEP]] And in my prime I was a super athlete.	А в свои лучшие годы я был суперспортсменом.	А в свои лучшие годы я была суперспортсменкой.
The publication (1710) of engravings based on these drawings made Nattier famous, but he declined to proceed to the French Academy in Rome, though he had taken the first prize at the Paris Academy at the age of fifteen. [[SEP]] Nattier aspired to be a history painter.	Наттье хотел стать художником истории.	Наттье хотела стать художницей истории.
He later took a job as a clerk at a pulp and paper mill in Liverpool, Nova Scotia, where he began his writing career. [[SEP]] Raddall was a prolific, award-winning writer.	Рэддолл много писал и был удостоен многочисленных наград.	Рэддолл много писала и была удостоена многочисленных наград.
As a consultant he advised partners in the European Processor Initiative. [[SEP]] From 2019, Braam has been a Visiting Professor of Physics at Oxford University.	С 2019 года Браам работает приглашенным преподавателем физики в Оксфордском университете.	С 2019 года Браам работает приглашенной преподавательницей физики в Оксфордском университете.
He graduated from Williams College in Massachusetts and lived in Washington, D.C. for 20 years while working as a political writer. [[SEP]] Modesitt has stated, “When all the research, all the writing group support, all the cheerleading, and all the angst fade away, and they should, the bottom line is simple: As a writer, you first must entertain your readers.	Модезитт говорил: «Когда все исследования, вся писательская поддержка и все беспокойства уходят (а они должны уйти), вывод прост: как писатель, вы в первую очередь должны развлекать своих читателей.	Модезитт говорила: «Когда все исследования, вся писательская поддержка и все беспокойства уходят (а они должны уйти), вывод прост: как писатель, вы в первую очередь должны развлекать своих читателей.
Of his many novels, the first, Im Baune des schwarzen Adlers (1876), is considered by many critics his best. [[SEP]] Gottschall was active as an editor and compiler of anthologies.	Готтшалл был активным редактором и автором антологий.	Готтшалл была активным редактором и автором антологий.
He was appointed head of the Law Commission from 1965 to 1973, during which time 27 Commission-inspired statutes were made law. [[SEP]] As a judge, Scarman's career had some controversial decisions.	В своей судейской карьере Скарман неоднократно принимал противоречивые решения.	В своей судейской карьере Скарман неоднократно принимала противоречивые решения.
To prove it, he allows Lantenac to escape and then gives himself up to the tribunal that was convened to try him. [[SEP]] Gauvain's forgiveness after Lantenac's courageous act contrasts with Lantenac's executing the sailor at the beginning of the novel.	Прощение Говена после мужественного поступка Лантенака резко контрастирует с казнью Лантенаком матроса в начале романа.	Прощение Говен после мужественного поступка Лантенака резко контрастирует с казнью Лантенаком матроса в начале романа.
His contribution to approximation theory is honoured in the designation Horner's method, in particular respect of a paper in Philosophical Transactions of the Royal Society of London for 1819. [[SEP]] Horner died comparatively young, before the establishment of specialist, regular scientific periodicals.	Хорнер умер в сравнительно молодом возрасте, до того, как были созданы специализированные, регулярные научные периодические издания.	Хорнер умерла в сравнительно молодом возрасте, до того, как были созданы специализированные, регулярные научные периодические издания.
He also discovered that when they reacted with each other, the particles that were released had far more energy than they started with. [[SEP]] Oliphant left the Cavendish Laboratory in 1937 to become the Poynting Professor of Physics at the University of Birmingham.	В 1937 году Олифант ушел из Кавендишской лаборатории и занял должность профессора физики Пойнтинга в Университете Бирмингема.	В 1937 году Олифант ушла из Кавендишской лаборатории и заняла должность профессора физики Пойнтинга в Университете Бирмингема.
The sculptures of Chiparus reflect his time and 1920-1930s sentiment of folle. [[SEP]] Collector interest in the work of Chiparus appeared in the 1970s and has flourished since the 1990s.	Интерес коллекционеров к творчеству Чипаруса возник в 1970-х годах и достиг своего расцвета после 1990-х.	Интерес коллекционеров к творчеству Чипарус возник в 1970-х годах и достиг своего расцвета после 1990-х.
Following the publication of his first two poetry collections, Ascroft was awarded (alongside Sarah Quigley) the 2003 Robert Burns Fellowship, which recognised the success and acclaim for his published poetry in his collections and in Landfall. [[SEP]] Ascroft also served as guest editor of Landfall in 2005 for a one-off publication.	В 2005 году журнал Landfall пригласил Аскрофта в качестве редактора разовой публикации.	В 2005 году журнал Landfall пригласил Аскрофт в качестве редактора разовой публикации.
He was married to Susan with whom he had eight children: Marguel, Jobaner, Rhudiza, Jarrel, Emily Rose, Pachel Baron, Rudyard James and Erna Sue. [[SEP]] A prolific writer, Lariosa wrote 300 poems, 140 stories, dramas, and novels.	Лариоса был очень активным писателем, он написал 300 стихотворений, 140 рассказов, драм и романов.	Лариоса была очень активной писательницей, она написала 300 стихотворений, 140 рассказов, драм и романов.
He was chosen a member of the Académie des Sciences in 1836, filling the seat of André-Marie Ampère. [[SEP]] Sturm became répétiteur in 1838, and in 1840 professor in the École Polytechnique.	В 1838 году Штурм начал работать репетитором, а в 1840 году стал профессором Политехнической школы.	В 1838 году Штурм начала работать репетитором, а в 1840 году стала профессором Политехнической школы.
In 2000, he was the first to win to this debut prize again, but this time under his heteronym Marek van der Jagt, for the novel De geschiedenis van mijn kaalheid (The Story of My Baldness). [[SEP]] Grunberg is a prolific and versatile writer.	Грюнберг — плодовитый и разносторонний писатель.	Грюнберг — плодовитая и разносторонняя писательница.
In August 1860 his first son, Annada Datta, was born, followed by the death of his young wife ten months later. [[SEP]] After a short tenure at a lucrative position as the head clerk at the Bardhaman revenue collector's office, Kedarnath felt morally compromised as well as insecure with the position of a rent collector, settling for a less profitable but more agreeable occupation as a clerk elsewhere.	Кедарнатх недолго проработал на прибыльной должности главного секретаря в офисе сборщика налогов в Бардхамане. Он чувствовал моральный ущерб и неуверенность в себе на должности сборщика арендной платы, и решил найти менее прибыльную, но более подходящую должность секретаря в другом месте.	Кедарнатх недолго проработала на прибыльной должности главного секретаря в офисе сборщика налогов в Бардхамане. Она чувствовала моральный ущерб и неуверенность в себе на должности сборщицы арендной платы, и решила найти менее прибыльную, но более подходящую должность секретаря в другом месте.
Supek became the first president of the Yugoslav Society of Psychologists, and for a period he was the president of the Yugoslav Society of Sociologists. [[SEP]] Supek was chief editor of the journal Pogledi (Viewpoints) which was published from 1952 to 1954.	Супек был главным редактором журнала Pogledi («Точка зрения»), выходившего с 1952 по 1954 год.	Супек была главным редактором журнала Pogledi («Точка зрения»), выходившего с 1952 по 1954 год.
According to the Suda, the massive tenth century Byzantine Greek historical encyclopaedia, he was the son of Socles, but was adopted by Lycus of Rhegium. [[SEP]] Lycophron is also said to have been a skilful writer of anagrams.	Говорят, что Ликофрон также был искусным составителем анаграмм.	Говорят, что Ликофрон также была искусным составителем анаграмм.
His specialty was pop music inspired by Dalmatian folklore. [[SEP]] Ivčić also wrote and performed Večeras je naša fešta, a song that would become a semi-official anthem of Dalmatia, often sung and performed whenever a Dalmatian athlete or sports team won a title or important game.	Ивчич также стал автором и исполнителем песни Večeras je naša fešta — полуофициального гимна Далмации, который часто пели всякий раз, когда далматинский спортсмен или команда завоевывали титул или побеждали в важных играх.	Ивчич также стала автором и исполнительницей песни Večeras je naša fešta — полуофициального гимна Далмации, который часто пели всякий раз, когда далматинский спортсмен или команда завоевывали титул или побеждали в важных играх.
Kur received a bachelor's degree from Ithaca College in 1970 and his masters of communications at Columbia University. [[SEP]] Kur's first job in journalism was for the Eastern Educational Network as a researcher, reporter and writer.	Первую работу в журналистике Кур получил в Восточной образовательной сети в должности исследователя, репортера и писателя.	Первую работу в журналистике Кур получила в Восточной образовательной сети в должности исследовательницы, репортера и писательницы.
Aged 34, Sirakov was also picked for UEFA Euro 1996 in England, playing the last of his 78 matches (24 goals) on 13 June, against Romania, after replacing Lyuboslav Penev in a 1–0 win. [[SEP]] Immediately after retiring from international play, Sirakov served as assistant to the national team, appearing with it at the 1998 World Cup.	Сразу после ухода с международной арены Сираков занимал должность помощника в национальной сборной и выступал с ней на чемпионате мира 1998 года.	Сразу после ухода с международной арены Сиракова занимала должность помощницы в национальной сборной и выступала с ней на чемпионате мира 1998 года.
That was why he loved Tolstoy so much. [[SEP]] Bunin has often been spoken of as a cold writer.	О Бунине часто говорят как о «холодном» писателе.	О Буниной часто говорят как о «холодной» писательнице.
After his time with the Volunteers, he spent two years after that as the quarterbacks coach at Southeast Missouri State. [[SEP]] Gruden then moved to the University of the Pacific in 1989 as offensive assistant as the tight ends coach.	В 1989 году Грудэн перешел в Тихоокеанский университет на должность ассистента тренера третих крайних от центра в линии нападения.	В 1989 году Грудэн перешла в Тихоокеанский университет на должность ассистентки тренера третих крайних от центра в линии нападения.
He was a very productive artist who seldom made use of mythological themes or human figures, and when he did, always accompanied them with animals or animal friezes. [[SEP]] Besides the Gorgon Painter the painters of the Komast Group (585–570 BC) should be mentioned.	Кроме художника Горгоны следует упомянуть художников из группы Комаст (585-570 гг. до н.э.).	Кроме художницы Горгоны следует упомянуть художников из группы Комаст (585-570 гг. до н.э.).
